date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-09-11,144.1639,145.1415,143.4233,144.6477,3374774,3374774,0.829436,0.577,144.5525,"Sep 11, 18",-0.07967243070869863
2018-09-12,144.5293,146.119,144.1935,144.7267,4506679,4506679,0.078994,0.055,144.9774,"Sep 12, 18",-0.07916978961607138
2018-09-13,145.4969,147.1262,145.2677,147.0768,5346540,5346540,2.3501,1.624,146.5614,"Sep 13, 18",-0.06421717149223335
2018-09-14,146.9781,147.4224,145.9215,146.4646,3452144,3452144,-0.612203,-0.416,146.5911,"Sep 14, 18",-0.06811232183282041
2018-09-17,146.5732,147.1953,145.9116,146.0795,3551882,3551882,-0.385095,-0.263,146.3653,"Sep 17, 18",-0.07056253809574112
2018-09-18,145.9018,147.1114,145.6154,146.6917,3629596,3629596,0.612202,0.419,146.4045,"Sep 18, 18",-0.06666738775515406
2018-09-19,146.7608,148.074,146.3659,147.1854,4246382,4246382,0.493712,0.337,147.5834,"Sep 19, 18",-0.06352619905350787
2018-09-20,147.6989,149.4762,147.5606,149.2491,5952223,5952223,2.0637,1.402,148.8999,"Sep 20, 18",-0.050395813954080305
2018-09-21,149.575,150.6809,148.8443,149.4466,19947878,19947878,0.197484,0.132,149.5129,"Sep 21, 18",-0.04913921122251234
2018-09-24,149.1998,149.2985,147.5804,148.1432,4264984,4264984,-1.3034,-0.872,148.1133,"Sep 24, 18",-0.05743215299631355
2018-09-25,148.0247,148.5184,146.4942,147.0373,4397457,4397457,-1.1059,-0.747,147.3435,"Sep 25, 18",-0.06446849203854697
2018-09-26,150.4834,151.4215,149.4367,149.7034,7401862,7401862,2.666,1.813,150.183,"Sep 26, 18",-0.047505309544200104
2018-09-27,150.0983,150.4724,149.259,149.5947,3477643,3477643,-0.108617,-0.073,149.8399,"Sep 27, 18",-0.04819691823747323
2018-09-28,149.259,149.7182,148.8937,149.3084,3305798,3305798,-0.286353,-0.191,149.2628,"Sep 28, 18",-0.050018515007336034
2018-10-01,149.8021,151.4906,149.8021,151.0759,3757419,3757419,1.7675,1.184,150.9452,"Oct 1, 18",-0.038772715877986856
2018-10-02,151.066,151.9053,150.5822,151.8164,3030125,3030125,0.740568,0.49,151.4729,"Oct 2, 18",-0.03406125095279132
2018-10-03,152.0633,152.4188,150.8784,151.2931,3315298,3315298,-0.523335,-0.345,151.4,"Oct 3, 18",-0.03739077100053572
2018-10-04,149.7823,150.8784,148.4691,149.4071,4238143,4238143,-1.886,-1.247,149.5018,"Oct 4, 18",-0.04939053176882578
2018-10-05,149.0023,149.8811,146.0104,147.1558,4602252,4602252,-2.2513,-1.507,147.1276,"Oct 5, 18",-0.06371453039960609
2018-10-08,146.6325,147.1953,145.3291,146.5238,3239347,3239347,-0.631952,-0.429,146.3761,"Oct 8, 18",-0.0677356591406238
2018-10-09,146.2177,146.4942,145.0822,145.3883,3642496,3642496,-1.1355,-0.775,145.5317,"Oct 9, 18",-0.07496032952895544
2018-10-10,145.645,145.8327,140.7079,140.8955,5547697,5547697,-4.4928,-3.09,142.7161,"Oct 10, 18",-0.10354597384484812
2018-10-11,140.8264,142.3767,137.0347,137.2717,8710491,8710491,-3.6238,-2.572,139.2577,"Oct 11, 18",-0.12660256614184148
2018-10-12,139.3453,139.76,137.3309,139.0787,6563403,6563403,1.807,1.316,138.6178,"Oct 12, 18",-0.11510544646617868
2018-10-15,138.6146,140.4709,138.3776,139.3551,4965533,4965533,0.276479,0.199,139.5653,"Oct 15, 18",-0.1133468388965311
2018-10-16,141.1325,143.6208,139.7995,143.295,8695489,8695489,3.9398,2.827,142.3283,"Oct 16, 18",-0.08827904597448123
2018-10-17,134.181,135.4252,131.7414,132.3642,19463962,19463962,-10.9308,-7.628,133.2441,"Oct 17, 18",-0.15782675806675325
2018-10-18,131.0608,131.7224,128.4046,128.9082,10011678,10011678,-3.456,-2.611,129.7477,"Oct 18, 18",-0.17981571523282472
2018-10-19,129.0069,130.2314,126.3508,127.4764,7791636,7791636,-1.4318,-1.111,128.1553,"Oct 19, 18",-0.18892560784578213
2018-10-22,127.9504,128.7975,126.7852,128.3849,5719518,5719518,0.90843,0.713,127.8627,"Oct 22, 18",-0.1831452352805693
2018-10-23,127.3974,130.2412,126.7951,129.5599,6463580,6463580,1.175,0.915,128.5497,"Oct 23, 18",-0.175669244345924
2018-10-24,129.5204,130.0339,125.4028,125.6102,5710320,5710320,-3.9497,-3.049,127.0782,"Oct 24, 18",-0.20079939021364157
2018-10-25,125.6497,126.1829,123.5662,124.8598,10304327,10304327,-0.750442,-0.597,124.8231,"Oct 25, 18",-0.2055738443390524
2018-10-26,123.6354,124.1982,122.1542,123.2206,8767029,8767029,-1.6391,-1.313,123.2068,"Oct 26, 18",-0.21600332888379323
2018-10-29,117.8392,122.3912,116.8123,118.1354,20450448,20450448,-5.0852,-4.127,119.4178,"Oct 29, 18",-0.24835814513984242
2018-10-30,118.9648,119.972,113.7019,113.9487,21458594,21458594,-4.1867,-3.544,115.2565,"Oct 30, 18",-0.27499621428544163
2018-10-31,115.025,115.0349,112.6552,113.9784,21644978,21644978,0.029622,0.026,113.6456,"Oct 31, 18",-0.2748072466847958
2018-11-01,114.0475,115.5286,113.6624,115.3607,13626730,13626730,1.3824,1.213,114.8002,"Nov 1, 18",-0.2660123000729149
2018-11-02,116.0322,116.2692,113.098,114.2153,10592681,10592681,-1.1454,-0.993,114.4522,"Nov 2, 18",-0.27329995966146176
2018-11-05,114.6399,119.2512,114.5412,118.5501,9144598,9144598,4.3348,3.795,118.0356,"Nov 5, 18",-0.2457195975308234
2018-11-06,119.1821,122.253,118.797,121.5716,9597392,9597392,3.0215,2.549,121.2057,"Nov 6, 18",-0.2264951663742017
2018-11-07,122.2332,123.4872,120.7916,123.27,12382666,12382666,1.6984,1.397,122.4468,"Nov 7, 18",-0.21568901913726435
2018-11-08,122.66,124.404,122.63,123.38,10396439,10396439,0.109988,0.089,123.408,"Nov 8, 18",-0.21498913913487205
2018-11-09,123.61,124.57,121.96,123.54,6961902,6961902,0.16,0.13,123.1784,"Nov 9, 18",-0.21397113185866495
2018-11-12,123.5,123.57,120.65,120.9,5379113,5379113,-2.64,-2.137,121.526,"Nov 12, 18",-0.23076825191608058
2018-11-13,121.19,122.2505,119.9,120.84,4084385,4084385,-0.06,-0.05,121.0972,"Nov 13, 18",-0.2311500046446582
2018-11-14,121.11,121.93,119.77,120.2,4762275,4762275,-0.64,-0.53,120.5709,"Nov 14, 18",-0.23522203374948625
2018-11-15,119.66,121.44,119.51,121.44,5207973,5207973,1.24,1.032,120.6824,"Nov 15, 18",-0.22733247735888198
2018-11-16,120.89,121.85,120.5405,121.57,4076315,4076315,0.13,0.107,121.2648,"Nov 16, 18",-0.22650534644696382
2018-11-19,121.63,122.18,119.77,120.31,4131238,4131238,-1.26,-1.036,120.8517,"Nov 19, 18",-0.23452215374709393
2018-11-20,118.49,119.49,116.6955,117.2,6233777,6233777,-3.11,-2.585,117.8315,"Nov 20, 18",-0.25430967017836764
2018-11-21,117.61,119.51,117.39,118.57,5335842,5335842,1.37,1.169,118.7851,"Nov 21, 18",-0.2455929828758452
2018-11-23,118.09,118.3382,116.91,117.19,2334730,2334730,-1.38,-1.164,117.4653,"Nov 23, 18",-0.2543732956331306
2018-11-26,118.37,120.25,118.06,119.56,5011130,5011130,2.37,2.022,119.3644,"Nov 26, 18",-0.2392940628543143
2018-11-27,118.38,120.04,118.37,120.03,4903771,4903771,0.47,0.393,119.6671,"Nov 27, 18",-0.2363036664804562
2018-11-28,121.01,123.09,120.22,123,5104520,5104520,2.97,2.474,121.9488,"Nov 28, 18",-0.21740690641586366
2018-11-29,122.44,123.1208,121.4,121.48,5200113,5200113,-1.52,-1.236,122.2108,"Nov 29, 18",-0.2270779755398302
2018-11-30,121.66,124.69,121.48,124.27,7251590,7251590,2.79,2.297,123.8817,"Nov 30, 18",-0.20932647366097057
2018-12-03,125.67,126.59,124.36,125.31,5843112,5843112,1.04,0.837,125.1812,"Dec 3, 18",-0.20270942636562497
2018-12-04,124.49,124.92,121.33,121.6,6000697,6000697,-3.71,-2.961,122.6345,"Dec 4, 18",-0.226314470082675
2018-12-06,119.72,123.91,119.301,123.91,6938049,6938049,2.31,1.9,122.1077,"Dec 6, 18",-0.21161699003243634
2018-12-07,123.9,124.05,118.87,119.34,7019616,7019616,-4.57,-3.688,120.3493,"Dec 7, 18",-0.2406938228590989
2018-12-10,119.74,121.6822,118.52,121.13,6549506,6549506,1.79,1.5,120.3058,Dec 10,-0.22930486645653309
2018-12-11,123.25,123.81,120,120.89,5043081,5043081,-0.24,-0.198,121.8202,Dec 11,-0.23083187737084354
2018-12-12,122.51,122.88,121,121.16,3560790,3560790,0.27,0.223,121.9223,Dec 12,-0.22911399009224426
2018-12-13,121.26,121.79,120.17,120.73,3993597,3993597,-0.43,-0.355,120.8005,Dec 13,-0.23184988464705053
2018-12-14,119.5,121.11,119.44,119.9,4554204,4554204,-0.83,-0.687,120.1564,Dec 14,-0.23713079739237436
2018-12-17,119.07,119.78,115.07,116.1,7374476,7374476,-3.8,-3.169,117.0575,Dec 17,-0.26130847020229087
2018-12-18,116.9,118.23,116.02,116.65,6290186,6290186,0.55,0.474,117.2544,Dec 18,-0.25780907019032917
2018-12-19,117.15,120.27,115.97,116.43,6979823,6979823,-0.22,-0.189,118.1712,Dec 19,-0.2592088301951138
2018-12-20,115.7,116.45,111.7,113.02,8454350,8454350,-3.41,-2.929,113.638,Dec 20,-0.2809051102692757
2018-12-21,112.5,115.28,110.44,110.94,10386453,10386453,-2.08,-1.84,112.2722,Dec 21,-0.2941392048599668
2018-12-24,109.9,111,107.5,107.57,3821376,3821376,-3.37,-3.038,109.1328,Dec 24,-0.3155809831150769
2018-12-26,108,111.39,105.94,111.39,6645794,6645794,3.82,3.551,108.5668,Dec 26,-0.29127605939563456
2018-12-27,109.99,113.78,109.4699,113.78,6045590,6045590,2.39,2.146,111.4268,Dec 27,-0.2760695757072924
2018-12-28,114.22,114.8,112.5,113.03,5117533,5117533,-0.75,-0.659,113.4699,Dec 28,-0.28084148481451277
2018-12-31,113.33,114.35,112.4201,113.67,4982755,4982755,0.64,0.566,113.311,Dec 31,-0.2767694557096847
2019-01-02,112.01,115.98,111.69,115.21,4239924,4239924,1.54,1.355,114.7867,Jan 2,-0.26697113567619235
2019-01-03,114.53,114.88,112.69,112.91,4346659,4346659,-2.3,-1.996,113.6114,Jan 3,-0.281604990271668
2019-01-04,114.91,117.49,114.44,117.32,4477755,4477755,4.41,3.906,116.6855,Jan 4,-0.25354616472121244
2019-01-07,117.5,118.83,116.67,118.15,3751204,3751204,0.83,0.707,118.0318,Jan 7,-0.2482652519758885
2019-01-08,119.66,120.57,118.98,119.83,4763636,4763636,1.68,1.422,119.8983,Jan 8,-0.23757617557571498
